message_text,category,subcategory,language
"Dear Customer, Yoyour bank account is suspended due to KYC failure. Update now: [Link]",KYC_Suspension,Account_Suspension,English
"Dear Consumer, your Smart Meter balance for Acc 500123456 is low (Rs. 45.00). Please recharge soon to avoid automatic disconnection. -UPPCL",Electricity_Legitimate,Smart_Meter_Notification,English
"I am Vijay Khanna from CBI, Mumbai. A parcel containing 5 passports and 200g of MDMA has been seized in your name. Contact us immediately.",Digital_Arrest,Narcotics_Claim,English
"GST: Payment of Rs. 15,000 for GSTIN 27AAAAA0000A1Z5 via CPIN 26021234567890 is successful. - GSTN Thank you for choosing our service.",Tax_Legitimate,Tax_Payment_Confirmation,English
"IMPORTANT: Your vehicle e-challan details: Amount Rs 28,000 Due Date Today. Pay now to avoid penalty.",Echallan_Scam,Due_Date,English
"Dear Customer, Yoyour income tax refund has been credited. Click to download the receipt: http://bit.ly/XXXXX",Tax_Refund_Scam,Malware_Link,English
Challan No. KA260228998877 is pending for Vehicle KA01MJ9999. Please pay at https://echallan.parivahan.gov.in to avoid court referral. Thank you for choosing our service.,Echallan_Legitimate,E-Challan Notification,English
"URGENT: Dear Customer, Missed delivery notification: You have a parcel waiting. Reschedule now at [Link]",Courier_Scam,Missed_Parcel,English
"Dear Taxpayer, A credit of Rs 34,500 is waiting in your refund account. Claim it at https://echallaom.vip/in Failure to respond will result in account suspension.",Tax_Refund_Scam,Pending_Credit,English
"GSTR-1 for GSTIN 27AAAAA0000A1Z5 for Feb-2026 has been successfully filed. Check portal for summary. - GSTN For queries, call our helpline.",Tax_Legitimate,GST_Return_Filing,English
"Cashback of Rs 2,100 credited to your PhonePe Gift Balance for your transaction.",Lottery_Legitimate,PhonePe_Cashback,English
ALERT: Your bank account services are limited. Please update your KYC immediately to restore.,KYC_Suspension,Service_Limitation,English
"Rs. 100 Cashback credited to your Paytm wallet for your first flight booking. For queries, call our helpline.",Lottery_Legitimate,Paytm_Wallet_Cashback,English
"TCS: Congratulations! You have successfully cleared the Technical Round. HR round is scheduled for 02-Mar-2026. - TECHM For queries, call our helpline.",Job_Legitimate,Interview_Status,English
Your electricity supply for Service No: 04321005678 is liable for disconnection as per Sec 56(1) of Electricity Act 2003 if dues of Rs 2500 are not paid by 28-FEB-26. -MSEDCL Thank you for choosing our service.,Electricity_Legitimate,Disconnection_Notice,English
Article No RD001122334IN delivered at Worli S.O on 28/02/2026. - Ekart,Courier_Legitimate,Delivery Confirmation,English
GST: Your GST registration has been cancelled as per your request (ARN AA2701260011223). - GSTN Visit our official website for more details.,Tax_Legitimate,GST_Registration,English
URGENT: Electricity Office: Your power will be disconnected 8:30 PM. Call officer 9065XXXXXX to verify payment.,Electricity_Scam,Verification_Call,English
Your vehicle has been blacklisted due to 5 unpaid challans. Clear them at [Malicious Link].,Echallan_Scam,Blacklisted_Vehicle,English
"ACTION REQUIRED: Dear customer, you have a pending reward of Rs 5 in your wallet. Claim it now: [Link]",Lottery_Scam,Wallet_Reward,English
YONO SBI Update: Your KYC has expired. Please log in here to updare your PAN.,KYC_Suspension,SBI_YONO,English
Urgent: Your order #12345 has a shipping error. Rectify here: https://echallaom.vip/in,Courier_Scam,Shipping_Error,English
"Dear Customer, India Post: Yoyour item is out for delivery. Click to track: https://echallan.paiaahan.icu/ins",Courier_Scam,Tracking_Link,English
Your Driving License DL-XXXXX2026 is ready for dispatch. Track your speed post at www.indiapost.gov.in. - SARATHI Visit our official website for more details.,Echallan_Legitimate,VAHAN Notification,English
"IMPORTANT: Dear Customer, Delivery Failed: We could not reach you. Reschedule yoyour delivery at [Malicious Link]",Courier_Scam,Failed_Contact,English
"HDFC Bank: Your monthly e-statement for A/c XX7766 for the month of Jan-2026 has been sent to your registered email ID. For queries, call our helpline.",KYC_Legitimate,Account Statement,English
India Post: Article No RD998877665IN has been received at Bangalore Sorting Office. - India Post Visit our official website for more details.,Courier_Legitimate,Tracking Alert,English
"Dear Consumer, your mobile number is not registered with MSEDCL. To register, SMS MREG <12 digit consumer number> to 9930399303. For queries, call our helpline.",Electricity_Legitimate,Registration_Confirmation,English
IMMEDIATE ACTION: Your account has now been put on hold due to unusual tax activity. Click to restore access: [Link] Contact us immediately.,Tax_Refund_Scam,Unusual_Activity,English
Supreme Court Registry: Your tax refund cannot be processed due to incorrect bank details.,Tax_Refund_Scam,Bank_Error,English
Earn money by watching YouTube videos and giving 5-star ratings to hotels. sampark karein us on Telegram for details. Contact us immediately.,Job_Scam,YouTube_Task,English
Payment of Rs. 1000 received for Challan GJ0122334455 (Vehicle GJ05IJ2345). Transaction ID: 12345678. - Traffic Police,Echallan_Legitimate,Payment Confirmation,English
IT Dept: Your request for Rectification for AY 2025-26 has been successfully submitted. Ack No: 9876543210. - IT Dept Thank you for banking with us.,Tax_Legitimate,General_Notification,English
NOTICE: KBC Lucky Winner: Your number [Number] has won 25 lakhs. Contact KBC Head Office on WhatsApp.,Lottery_Scam,KBC_Spoof,English
OTP for adding Payee XXXXX8899 on IndusInd Bank NetBanking is 776655. Valid for 4 mins. Do not share OTP with anyone.,KYC_Legitimate,OTP,English
FASTag Low Balance Alert: Balance for Vehicle GJ05IJ2345 is Rs. 95.00. Please recharge to ensure seamless travel. - NHAI,Echallan_Legitimate,Fastag Alert,English
Congrats! 50 SuperCoins have been credited to your account for order OD123456789. Thank you for choosing our service.,Lottery_Legitimate,Flipkart_SuperCoins,English
Payment for Fancy Number DL01XY5678 received successfully. Keep the receipt for further process. - Parivahan,Echallan_Legitimate,VAHAN Notification,English
URGENT: You won a $1000 Walmart Gift Card. Click here to claim your reward before it expires.,Lottery_Scam,Gift_Card,English
"Dear Consumer, Power supply to your premises will be affected on 05-MAR-26 from 10:00 AM to 04:00 PM due to maintenance work. Inconvenience regretted. -PSPCL Thank you for choosing our service.",Electricity_Legitimate,Maintenance_Alert,English
Electricity power will be cut tonight. Last month bill update required. Contact officer 9065XXXXXX.,Electricity_Scam,Disconnection,English
Payment for Fancy Number MH12AB1234 received successfully. Keep the receipt for further process. - Parivahan,Echallan_Legitimate,VAHAN Notification,English
Vehicle No. DL01XY5678 booked for Over Speeding at Noida Expressway on 05-Feb-26. View violation at https://echallan.parivahan.gov.in Thank you for choosing our service.,Echallan_Legitimate,E-Challan Notification,English
IMPORTANT: Important: Electricity power disconnect notice. Last month bill not update. Contact Electricity office [Number].,Electricity_Scam,Disconnection,English
"Dear user, yoyour YONO Yes Bank account will be deactivated today. Please update yoyour PAN to avoid block: http://sbi-verification-update.in",KYC_Suspension,SBI_Spoof,English
ALERT: Congratulations! You won the grand prize in the Flipkart BBD sale. Call [Number] to process.,Lottery_Scam,Flipkart_Spoof,English
Your request for High Security Registration Plate (HSRP) for RJ14CB2233 is booked. Date: 04-Mar-2026. - RTO Rajasthan Thank you for choosing our service.,Echallan_Legitimate,VAHAN Notification,English
Vehicle No. UP14CH1111 booked for Over Speeding at Noida Expressway on 28-02-26. View violation at https://echallan.parivahan.gov.in Thank you for banking with us.,Echallan_Legitimate,E-Challan Notification,English
"Dear customer, you have a pending reward of Rs 5 in your wallet. Claim it now: [Link]",Lottery_Scam,Wallet_Reward,English
"Dear Taxpayer, payment of Rs 5,000 via Challan No 00123 for PAN XXXXX5678X is successful. Use BSR Code 0210567 to download receipt. Thank you for banking with us.",Tax_Legitimate,Tax_Payment_Confirmation,English
Arriving today: Your FedEx package with 'OnePlus Nord' is out for delivery. Track at: https://www.amazon.in/gp/rw/y,Courier_Legitimate,Out for Delivery,English
NOTICE Dear costomer your previous electrcity bill was not updatd your electriccity will disconnect Tonight call electr! city office 9002XXXXXX Thanks you.,Electricity_Scam,Spelling_Errors,English
IMMEDIATE ACTION: DHL: Address verification required for your parcel #54321. Click here. Contact us immediately.,Courier_Scam,India_Post,English
ITDEPT: Download your E-Aadhaar from https://eaadhaar.uidai.gov.in using your EID/UID. Do not use public computers. - UIDAI Thank you for choosing our service.,Digital_Arrest_Legitimate,Aadhaar_Update,English
"Flipkart: 100 SuperCoins deposited for your Flipkart Plus milestone. Total: 450. For queries, call our helpline.",Lottery_Legitimate,Flipkart_SuperCoins,English
CRITICAL NOTICE: Official RTO Alert: Download the e-Challan app to pay your pending fines and avoid legal action. [Link to APK] This is your final notice.,Echallan_Scam,APK_Malware,English
NOTICE: Your electricity service is ending tonight at 10 PM. Please call 81262XXXXX for support.,Electricity_Scam,Service_Ending,English
"Refund of Rs. 12,450 for AY 2025-26 has been credited to your bank account ending in 9876 on 28-Feb-2026. - CPC Income Tax Dept Visit our official website for more details.",Tax_Legitimate,Refund_Notification,English
Your vehicle was caught by a speed camera at National Highway. Pay the fine of Rs 99.,Echallan_Scam,Speed_Camera,English
"Dear Candidate, your interview with HCL Technologies for 'Cloud Engineer' role is scheduled via Microsoft Teams at 3:00 PM today. - CAPGEM For queries, call our helpline.",Job_Legitimate,Interview_Call,English
IT Dept: 445566 is the OTP to reset your e-Filing password for PAN XXXXX9988X. Valid for 10 mins. - IT Dept Thank you for choosing our service.,Tax_Legitimate,OTP_Alert,English
Urgent Update: Your bank account will be closed in 3 hours. Update your PAN card now.,KYC_Suspension,24hr_Threat,English
NOTICE: Your profile was shortlisted for a remote data entry role. Pay Rs 500 for the training kit to start.,Job_Scam,Training_Fee,English
IT Dept: Your ITR for AY 2025-26 and PAN XXXXX1234X has been successfully filed. Please e-verify if not done yet. - Income Tax Dept Thank you for choosing our service.,Tax_Legitimate,ITR_Filing_Confirmation,English
"TPDDL Alert: Dear Customer, Your power supply will be cut off tonight at 11:30 PM. Call MSEB officer [Number].",Electricity_Scam,MSEB_Spoof,English
"Dear Citizen, your application for Transfer of Ownership for Vehicle TN07EF3456 is approved. New RC will be dispatched soon. - RTO",Echallan_Legitimate,VAHAN Notification,English
"Dear Customer, NOTICE: YONO SBI: Dear Customer, yoyour account is being blocked. Update yoyour PAN card on [Link]",KYC_Suspension,SBI_Block,English
"Dear Consumer, get 0.25% discount (up to Rs. 500) by paying your TPDDL bill via digital mode. Use Mahavitaran App now.",Electricity_Legitimate,General_Notification,English
ALERT: Final Notice: Your income tax payment was inaccurate. Pay the difference now at [Link],Tax_Refund_Scam,Payment_Inaccurate,English
"IMMEDIATE ACTION: YONO SBI: Dear Customer, your account is being blocked. Update your PAN card on [Link]",KYC_Suspension,SBI_Block,English
Payment of Rs 1200 received for Service No 0123456789 on 20-FEB-26. Thank you for using TANGEDCO online services. Visit our official website for more details.,Electricity_Legitimate,Payment_Confirmation,English
"Dear Customer, NOTICE: India Post: Address verification required for yoyour parcel #54321. Click here.",Courier_Scam,India_Post,English
"Rs 2,450 Cashback credited to your Paytm wallet for your first flight booking.",Lottery_Legitimate,Paytm_Wallet_Cashback,English
"Your Axis Bank A/c XX4455 has been credited with Rs 1,23,456.00 on 28-02-26 by NEFT/Salary. Available balance: Rs 62,300.",KYC_Legitimate,Credit Transaction,English
"YONO SBI: Dear Customer, your account is being blocked. Update your PAN card on [Fake Link]",KYC_Suspension,SBI_Block,English
Delivery Failed: We could not reach you. Reschedule your delivery at http://sbi-kyc-update.in,Courier_Scam,Failed_Contact,English
Transaction alert: Rs. 60.00 deducted from your FASTag account at Kherki Daula Plaza for Vehicle DL4CNE1234 on 28-02-26. - NETC Visit our official website for more details.,Echallan_Legitimate,Fastag Alert,English
"ALERT: Dear Customer, Your KYC is incomplete. Call 1800-XXX-XXXX to verify and avoid account block.",KYC_Suspension,Call_Back,English
Appointment for Driving License Test for App No. 9876543 is scheduled on 05-Mar-2026 at 10:30 AM at New Delhi RTO. - SARATHI Thank you for choosing our service.,Echallan_Legitimate,VAHAN Notification,English
